session_id,user_id,session_date,country,device_type,subscription_plan,content_id,content_title,content_genre,watch_minutes,ad_impressions,ad_clicks,ad_completions,ad_revenue
S15838,U0698,1/19/2026,US,Mobile,Ad Supported,C0106,KPop Demon Hunters,Action,48,4,2,3,0.0813
S15839,U2130,2/22/2026,US,Mobile,Ad Supported,C0097,Boyfriend on Demand,Comedy,14,2,0,2,0.0621
S15840,U0930,1/30/2026,UK,Mobile,Ad Supported,C0102,The Dinosaurs,Documentary,115,6,0,6,0.1138
S15841,U0380,3/5/2026,AU,TV,Ad Supported,C0034,Tires,Comedy,29,3,0,3,0.0541
S15842,U2208,3/10/2026,UK,Mobile,Ad Supported,C0063,Emily in Paris,Reality,43,3,0,2,0.1337
S15843,U2146,3/7/2026,UK,TV,Ad Supported,C0106,Queen of Tears,Action,147,6,2,5,0.2213
S15844,U0504,3/5/2026,US,Tablet,Ad Supported,C0095,Age of Attraction,Reality,91,6,2,5,0.1626
S15845,U0607,1/27/2026,US,TV,Ad Supported,C0128,Vladimir,Comedy,101,6,0,5,0.201
S15846,U2369,3/3/2026,US,TV,Ad Supported,C0004,Supacell,Action,81,5,1,4,0.1729
S15847,U1348,2/27/2026,CA,Mobile,Ad Supported,C0046,Delicious in Dungeon,Action,45,4,2,3,0.175
S15848,U0359,2/25/2026,UK,TV,Ad Supported,C0011,Atypical,Kids,144,5,1,3,0.1303
S15849,U0889,1/30/2026,BR,Tablet,Ad Supported,C0046,Vladimir,Comedy,64,5,1,3,0.1505
S15850,U0884,1/28/2026,US,Mobile,Ad Supported,C017,Sakamoto Days,Action,108,6,1,4,0.235
S15851,U1193,1/28/2026,US,Tablet,Ad Supported,C0132,Tires,Comedy,72,3,0,2,0.1334
S15852,U1999,3/10/2026,AU,Mobile,Ad Supported,C0125,Magic and Muscles,Drama,110,6,2,5,0.2596
S15853,U2103,1/14/2026,US,Web,Ad Supported,C0011,Vladimir,Comedy,76,5,2,5,0.1288
S15854,U1239,3/2/2026,CA,TV,Ad Supported,C0034,The Diplomat,Comedy,47,2,2,1,0.0494
S15855,U1411,1/31/2026,CA,Mobile,Ad Supported,C0009,BoJack Horseman,Comedy,27,2,0,1,0.0566
S15856,U1569,2/7/2026,AU,TV,Ad Supported,C0047,The Diplomat,Comedy,146,7,0,7,0.2144
S15857,U1339,2/20/2026,US,Tablet,Ad Supported,C0022,Jurassic World Rebirth,Action,91,6,0,6,0.1187
S15858,U0732,2/2/2026,UK,Mobile,Ad Supported,C0053,The Diplomat,Comedy,63,3,1,3,0.0677
S15859,U2038,2/5/2026,CA,Mobile,Ad Supported,C0135,Supacell,Action,63,3,1,3,0.0816
S15860,U1192,1/13/2026,US,TV,Ad Supported,C0019,Inside Job,Comedy,128,5,1,3,0.079
S15861,U1284,3/4/2026,BR,Mobile,Ad Supported,C0045,Boyfriend on Demand,Comedy,38,4,1,4,0.1675
S15862,U2440,1/30/2026,AU,Mobile,Ad Supported,C0053,Seinfeld,Reality,61,5,0,3,0.1857
S15863,U0483,2/10/2026,CA,Mobile,Ad Supported,C0024,War Machine,Action,23,2,1,0,0.0819
S15864,U1464,1/17/2026,US,TV,Ad Supported,C0006,Emily in Paris,Reality,60,5,2,4,0.2203
S15865,U1201,2/19/2026,US,Tablet,Ad Supported,C0073,Age of Attraction,Reality,43,4,2,3,0.127
S15866,U2355,2/24/2026,CA,Mobile,Ad Supported,C0123,Inside Job,Comedy,103,5,2,5,0.1908
S15867,U0390,1/27/2026,US,Mobile,Ad Supported,C0037,Supacell,Action,67,4,0,4,0.1779
S15868,U1762,2/24/2026,US,TV,Ad Supported,C0102,A Man on the Inside,Comedy,101,4,1,3,0.1179
S15869,U1418,1/27/2026,US,TV,Ad Supported,C0126,Emily in Paris,Reality,156,8,1,7,0.2254
S15870,U1576,2/10/2026,US,Mobile,Ad Supported,C0002,Supacell,Action,55,4,2,3,0.0893
S15871,U0418,3/7/2026,US,Web,Ad Supported,C0139,The Ranch,Comedy,31,4,2,4,0.1282
S15872,U1180,2/18/2026,US,TV,Ad Supported,C0009,Tires,Comedy,59,4,2,4,0.0782
S15873,U2275,1/27/2026,US,Tablet,Ad Supported,C0008,Age of Attraction,Reality,12,2,2,2,0.0446
S15874,U1327,1/15/2026,US,Mobile,Ad Supported,C0017,The Night Agent,Action,37,4,0,4,0.0896
S15875,U2381,3/5/2026,CA,Web,Ad Supported,C0097,KPop Demon Hunters,Action,94,6,2,4,0.2448
S15876,U1187,3/11/2026,US,Mobile,Ad Supported,C0126,Seinfeld,Reality,88,5,2,3,0.105
S15877,U1341,3/4/2026,US,TV,Ad Supported,C0131,A Man on the Inside,Comedy,117,3,0,3,0.1235
S15878,U0183,3/13/2026,UK,Web,Ad Supported,C0091,Tires,Comedy,50,2,0,0,0.0703
S15879,U0768,2/21/2026,CA,TV,Ad Supported,C0134,BoJack Horseman,Comedy,121,7,2,5,0.1664
S15880,U0826,2/9/2026,US,Mobile,Ad Supported,C0024,Beef,Action,115,5,2,5,0.2004
S15881,U0519,2/23/2026,US,Mobile,Ad Supported,C0008,Age of Attraction,Reality,55,2,1,2,0.0377
S15882,U0015,3/1/2026,UK,Tablet,Ad Supported,C0147,War Machine,Action,14,0,0,0,0
S15883,U1599,2/19/2026,US,Mobile,Ad Supported,C017,Sakamoto Days,Action,92,6,0,4,0.1658
S15884,U0756,3/11/2026,US,Tablet,Ad Supported,C0012,Queen of Tears,Action,59,1,1,0,0.015
S15885,U0122,1/20/2026,US,TV,Ad Supported,C0105,Tires,Comedy,80,4,0,2,0.0834
S15886,U2462,3/4/2026,CA,TV,Ad Supported,C0106,Supacell,Action,74,3,0,2,0.1072
S15887,U0300,2/17/2026,CA,TV,Ad Supported,C0075,Emily in Paris,Reality,171,8,2,8,0.166
S15888,U1400,1/29/2026,US,TV,Ad Supported,C0128,Seinfeld,Reality,47,1,0,0,0.0167
S15889,U0002,2/8/2026,BR,TV,Ad Supported,C0086,Inside Job,Comedy,67,4,0,2,0.0833
S15890,U0689,2/28/2026,US,TV,Ad Supported,C0111,The Diplomat,Comedy,38,2,0,1,0.0397
S15891,U0545,2/7/2026,US,Web,Ad Supported,C0008,Inside Job,Comedy,25,3,0,2,0.0971
S15892,U2428,2/10/2026,US,Web,Ad Supported,C0008,Age of Attraction,Reality,18,2,1,2,0.0467
S15893,U1393,1/29/2026,US,TV,Ad Supported,C0047,War Machine,Action,143,8,0,7,0.2133
S15894,U0749,1/23/2026,CA,Tablet,Ad Supported,C0133,A Man on the Inside,Comedy,85,5,0,3,0.1316
S15895,U1706,1/13/2026,CA,Tablet,Ad Supported,C0035,Derry Girls,Kids,41,2,0,2,0.0793
S15896,U1114,2/1/2026,UK,Mobile,Ad Supported,C0105,The Ranch,Comedy,55,3,0,3,0.0766
S15897,U1822,3/8/2026,US,TV,Ad Supported,C0126,One Piece,Action,89,6,1,6,0.2653
S15898,U1774,1/28/2026,US,Mobile,Ad Supported,C0060,Jurassic World Rebirth,Action,46,4,1,4,0.0695
S15899,U0928,2/12/2026,CA,Mobile,Ad Supported,C0037,Vladimir,Comedy,53,1,0,1,0.0397
S15900,U0229,1/29/2026,AU,TV,Ad Supported,C017,Sakamoto Days,Action,74,4,2,3,0.1789
S15901,U2423,3/3/2026,US,Tablet,Ad Supported,C0150,Derry Girls,Kids,96,6,0,5,0.2029
S15902,U1484,2/22/2026,US,TV,Ad Supported,C0064,Emily in Paris,Reality,87,5,1,5,0.1635
S15903,U1659,2/20/2026,UK,TV,Ad Supported,C0113,Derry Girls,Kids,168,5,2,3,0.1615
S15904,U1737,2/26/2026,BR,Mobile,Ad Supported,C017,Sakamoto Days,Action,83,5,0,4,0.1789
S15905,U0139,2/20/2026,UK,Mobile,Ad Supported,C0014,Supacell,Action,65,4,0,4,0.1387
S15906,U0505,1/15/2026,US,Web,Ad Supported,C0141,Boyfriend on Demand,Comedy,96,5,2,5,0.1316
S15907,U1613,2/25/2026,BR,TV,Ad Supported,C0129,Queen of Tears,Action,45,4,2,4,0.0844
S15908,U2365,2/10/2026,UK,TV,Ad Supported,C0053,KPop Demon Hunters,Action,88,4,1,4,0.1675
S15909,U1554,1/13/2026,UK,Mobile,Ad Supported,C0117,Age of Attraction,Reality,61,3,2,1,0.0538
S15910,U1991,2/27/2026,BR,TV,Ad Supported,C0138,Boyfriend on Demand,Comedy,79,6,0,5,0.224
S15911,U1504,2/21/2026,AU,Mobile,Ad Supported,C0125,Bridgerton,Drama,46,3,0,3,0.0904
S15912,U1627,1/25/2026,US,TV,Ad Supported,C0009,Magic and Muscles,Drama,103,5,0,3,0.087
S15913,U0913,2/7/2026,US,TV,Ad Supported,C0126,Tires,Comedy,152,8,0,7,0.3331
S15914,U0667,3/5/2026,US,TV,Ad Supported,C0123,The Ranch,Comedy,145,8,1,6,0.3113
S15915,U0415,1/22/2026,US,TV,Ad Supported,C0092,Derry Girls,Kids,162,5,0,5,0.1594
S15916,U1390,2/8/2026,US,TV,Ad Supported,C0021,Tires,Comedy,155,6,2,6,0.1142
S15917,U0343,2/7/2026,BR,Tablet,Ad Supported,C017,Sakamoto Days,Action,22,3,1,1,0.1134
S15918,U1428,2/27/2026,US,TV,Ad Supported,C0041,The Ranch,Comedy,26,3,0,3,0.103
S15919,U1915,2/26/2026,US,Web,Ad Supported,C0119,Vladimir,Comedy,60,3,0,2,0.0519
S15920,U2398,1/14/2026,US,Tablet,Ad Supported,C0104,Atypical,Kids,52,3,0,1,0.0632
S15921,U1176,2/11/2026,UK,Mobile,Ad Supported,C0087,A Man on the Inside,Comedy,38,2,1,0,0.0813
S15922,U0792,1/22/2026,US,TV,Ad Supported,C0032,Vladimir,Comedy,52,4,2,4,0.1088
S15923,U1909,3/5/2026,US,TV,Ad Supported,C0020,Inside Job,Comedy,76,6,2,4,0.2468
S15924,U0971,3/8/2026,AU,Mobile,Ad Supported,C0073,Supacell,Action,16,1,0,0,0.0442
S15925,U0759,2/9/2026,UK,Mobile,Ad Supported,C0051,KPop Demon Hunters,Action,110,4,2,2,0.0866
S15926,U2190,3/7/2026,UK,TV,Ad Supported,C0115,Queen of Tears,Action,53,3,0,3,0.1259
S15927,U2230,1/30/2026,US,TV,Ad Supported,C0056,Age of Attraction,Reality,141,7,0,5,0.2375
S15928,U1864,2/10/2026,US,TV,Ad Supported,C0011,Supacell,Action,69,4,0,4,0.1461
S15929,U0581,1/18/2026,US,TV,Ad Supported,C0144,A Man on the Inside,Comedy,161,7,1,5,0.2548
S15930,U1265,1/13/2026,UK,TV,Ad Supported,C0102,The Dinosaurs,Documentary,114,4,2,4,0.1123
S15931,U1854,3/3/2026,US,TV,Ad Supported,C0011,The Night Agent,Action,149,8,2,6,0.2395
S15932,U1848,2/25/2026,CA,Mobile,Ad Supported,C0009,Tires,Comedy,112,3,1,2,0.1057
S15933,U0430,3/3/2026,US,Web,Ad Supported,C0069,Atypical,Kids,129,6,2,4,0.1151
S15934,U2185,2/14/2026,CA,Tablet,Ad Supported,C0150,Delicious in Dungeon,Action,86,6,0,5,0.1835
S15935,U0977,1/19/2026,US,TV,Ad Supported,C0053,War Machine,Action,89,6,1,5,0.264
S15936,U0189,3/8/2026,US,TV,Ad Supported,C0021,The Diplomat,Comedy,93,6,0,4,0.1861
S15937,U1163,2/25/2026,US,Mobile,Ad Supported,C0080,Delicious in Dungeon,Action,112,5,0,3,0.2238
S15938,U1782,2/4/2026,US,TV,Ad Supported,C0043,A Man on the Inside,Comedy,123,6,0,6,0.2624
S15939,U2163,2/19/2026,CA,TV,Ad Supported,C0040,Emily in Paris,Reality,137,8,2,8,0.2147
S15940,U0232,1/30/2026,US,Mobile,Ad Supported,C0045,Boyfriend on Demand,Comedy,26,4,0,4,0.1315
S15941,U1870,1/27/2026,UK,Mobile,Ad Supported,C0008,KPop Demon Hunters,Action,106,3,0,1,0.053
S15942,U0933,2/18/2026,UK,TV,Ad Supported,C0129,Jurassic World Rebirth,Action,43,2,1,1,0.0762
S15943,U2454,3/8/2026,US,Tablet,Ad Supported,C0022,Age of Attraction,Reality,76,6,1,6,0.1127
S15944,U1727,3/5/2026,BR,TV,Ad Supported,C0057,Magic and Muscles,Drama,103,5,0,3,0.1305
S15945,U0038,2/1/2026,CA,TV,Ad Supported,C0029,Atypical,Kids,169,5,0,4,0.1578
S15946,U1287,1/24/2026,AU,TV,Ad Supported,C0073,Queen of Tears,Action,163,5,1,5,0.2213
S15947,U2471,2/10/2026,US,Web,Ad Supported,C0001,Magic and Muscles,Drama,107,5,2,5,0.1889
S15948,U1890,3/8/2026,US,TV,Ad Supported,C0083,Derry Girls,Kids,136,5,2,4,0.1545
S15949,U1860,2/20/2026,US,Mobile,Ad Supported,C0044,Beef,Action,65,6,2,4,0.094
S15950,U1769,2/16/2026,US,Mobile,Ad Supported,C0139,Emily in Paris,Reality,48,2,1,1,0.0736
S15951,U1183,1/13/2026,UK,TV,Ad Supported,C0130,Emily in Paris,Reality,125,6,0,5,0.2486
S15952,U1769,2/26/2026,AU,TV,Ad Supported,C0137,Brooklyn Nine-Nine,Reality,27,4,0,2,0.1473
S15953,U0839,2/25/2026,US,Mobile,Ad Supported,C0002,The Diplomat,Comedy,83,4,0,2,0.0876
S15954,U0069,1/28/2026,CA,TV,Ad Supported,C0048,Derry Girls,Kids,34,2,2,1,0.0634
S15955,U0421,1/18/2026,AU,TV,Ad Supported,C0028,War Machine,Action,62,3,2,3,0.0527
S15956,U2375,1/18/2026,US,Mobile,Ad Supported,C0066,Tires,Comedy,94,4,0,2,0.0931
S15957,U0098,2/27/2026,BR,Tablet,Ad Supported,C0080,Derry Girls,Kids,47,4,2,4,0.0846
S15958,U1670,2/10/2026,US,Mobile,Ad Supported,C0005,Magic and Muscles,Drama,60,5,1,4,0.221
S15959,U2286,2/4/2026,US,Tablet,Ad Supported,C0045,Inside Job,Comedy,78,3,1,3,0.1111
S15960,U1894,2/15/2026,CA,Web,Ad Supported,C0053,Delicious in Dungeon,Action,85,4,0,3,0.0867
S15961,U1603,1/17/2026,BR,Mobile,Ad Supported,C0090,The Ranch,Comedy,57,2,1,1,0.0363
S15962,U1032,2/4/2026,CA,TV,Ad Supported,C0056,Ranma 1/2,Comedy,159,5,2,3,0.1597
S15963,U0406,3/2/2026,US,Mobile,Ad Supported,C0148,Bridgerton,Drama,27,2,0,2,0.0742
S15964,U0070,2/28/2026,UK,TV,Ad Supported,C0114,Supacell,Action,89,5,0,5,0.1446
S15965,U2267,2/27/2026,US,Tablet,Ad Supported,C0149,The Night Agent,Action,73,6,1,5,0.2208
S15966,U1995,2/9/2026,US,Mobile,Ad Supported,C0053,Beef,Action,59,3,1,2,0.0686
S15967,U0743,2/15/2026,BR,TV,Ad Supported,C0092,The Dinosaurs,Documentary,102,3,1,2,0.0613
S15968,U0780,3/13/2026,US,TV,Ad Supported,C0106,Jurassic World Rebirth,Action,149,8,2,6,0.2592
S15969,U1534,1/12/2026,US,Mobile,Ad Supported,C0072,Inside Job,Comedy,86,4,0,3,0.162
S15970,U0678,2/23/2026,UK,Web,Ad Supported,C0095,The Dinosaurs,Documentary,71,4,2,4,0.0718
S15971,U1851,1/24/2026,US,Mobile,Ad Supported,C0049,The Dinosaurs,Documentary,35,4,0,2,0.1017
S15972,U1263,1/19/2026,US,Mobile,Ad Supported,C0139,Atypical,Kids,61,5,0,4,0.1011
S15973,U2357,2/15/2026,US,Web,Ad Supported,C0092,Beef,Action,139,5,1,3,0.189
S15974,U0649,1/19/2026,AU,Web,Ad Supported,C0078,Trap House,Action,120,5,0,3,0.2035
S15975,U0891,1/21/2026,US,Mobile,Ad Supported,C0138,One Piece,Action,52,1,1,0,0.037
S15976,U0293,2/28/2026,CA,TV,Ad Supported,C0022,Inside Job,Comedy,107,5,1,3,0.1934
S15977,U2445,1/25/2026,CA,Tablet,Ad Supported,C0109,Boyfriend on Demand,Comedy,54,4,0,3,0.1443
S15978,U1118,2/12/2026,US,Web,Ad Supported,C0080,The Dinosaurs,Documentary,97,3,2,3,0.0733
S15979,U1801,2/3/2026,UK,Web,Ad Supported,C0120,Boyfriend on Demand,Comedy,98,3,2,2,0.0988
S15980,U1343,2/5/2026,CA,Mobile,Ad Supported,C0123,Bridgerton,Drama,103,4,1,3,0.0627
S15981,U1437,3/5/2026,CA,TV,Ad Supported,C0120,Emily in Paris,Reality,75,6,2,5,0.1956
S15982,U2017,2/3/2026,CA,TV,Ad Supported,C0129,Emily in Paris,Reality,163,5,0,4,0.0814
S15983,U1180,1/15/2026,AU,TV,Ad Supported,C0050,Lupin,Documentary,113,4,0,4,0.1458
S15984,U0774,1/27/2026,UK,Web,Ad Supported,C0057,Ranma 1/2,Comedy,120,7,1,6,0.1881
S15985,U1301,2/24/2026,CA,Web,Ad Supported,C0031,Bridgerton,Drama,19,2,0,2,0.0312
S15986,U1131,1/29/2026,BR,Mobile,Ad Supported,C0101,Boyfriend on Demand,Comedy,52,1,0,0,0.0337
S15987,U1926,2/21/2026,AU,TV,Ad Supported,C0058,Age of Attraction,Reality,174,8,0,7,0.2694
S15988,U1944,2/28/2026,CA,Mobile,Ad Supported,C0102,Emily in Paris,Reality,102,4,0,3,0.1453
S15989,U0276,1/25/2026,AU,Tablet,Ad Supported,C017,Sakamoto Days,Action,26,2,2,0,0.0664
S15990,U0688,2/19/2026,US,Web,Ad Supported,C0012,Age of Attraction,Reality,48,1,1,1,0.0349
S15991,U2322,2/28/2026,CA,TV,Ad Supported,C0068,Delicious in Dungeon,Action,35,4,2,2,0.1272
S15992,U0118,3/5/2026,CA,TV,Ad Supported,C0117,The Ranch,Comedy,158,5,0,3,0.0827
S15993,U0655,2/1/2026,CA,TV,Ad Supported,C0055,Supacell,Action,34,4,0,4,0.1472
S15994,U0811,2/18/2026,US,TV,Ad Supported,C0113,Trap House,Action,140,6,0,6,0.2298
S15995,U2264,1/31/2026,US,TV,Ad Supported,C0119,Delicious in Dungeon,Action,56,4,2,3,0.1117
S15996,U1092,1/14/2026,US,Mobile,Ad Supported,C0024,Magic and Muscles,Drama,13,0,0,0,0
S15997,U1704,1/14/2026,US,TV,Ad Supported,C0030,The Night Agent,Action,146,6,2,4,0.1055
S15998,U0720,1/18/2026,US,Mobile,Ad Supported,C0017,Beef,Action,117,5,2,4,0.0836
S15999,U0626,3/4/2026,US,TV,Ad Supported,C0114,Ranma 1/2,Comedy,168,5,2,5,0.1341
S16000,U1943,2/10/2026,BR,Mobile,Ad Supported,C0120,War Machine,Action,77,3,1,3,0.1037
S16001,U1582,1/21/2026,US,Web,Ad Supported,C0131,Seinfeld,Reality,109,6,1,6,0.1798
S16002,U0200,1/28/2026,US,Web,Ad Supported,C0120,Age of Attraction,Reality,39,1,0,0,0.0286
S16003,U0763,2/9/2026,US,TV,Ad Supported,C0013,KPop Demon Hunters,Action,137,8,2,7,0.258
S16004,U1108,1/23/2026,US,Mobile,Ad Supported,C0043,Ranma 1/2,Comedy,57,3,0,3,0.1137
S16005,U2231,2/20/2026,US,Mobile,Ad Supported,C0103,Age of Attraction,Reality,31,3,0,1,0.0811
S16006,U1338,1/21/2026,US,TV,Ad Supported,C0146,Supacell,Action,55,3,0,3,0.0456
S16007,U0204,1/27/2026,US,TV,Ad Supported,C0046,Atypical,Kids,62,4,2,2,0.0882
S16008,U1398,2/5/2026,US,Mobile,Ad Supported,C0049,The Night Agent,Action,104,6,2,5,0.2151
S16009,U1188,3/2/2026,US,Mobile,Ad Supported,C0113,Age of Attraction,Reality,22,1,0,0,0.0376
S16010,U0615,1/19/2026,US,TV,Ad Supported,C0026,Queen of Tears,Action,58,4,0,4,0.1038
S16011,U0045,3/11/2026,US,TV,Ad Supported,C0143,Emily in Paris,Reality,50,4,1,4,0.0632
S16012,U1919,1/25/2026,CA,TV,Ad Supported,C0060,Supacell,Action,145,6,1,4,0.1983
S16013,U0986,2/10/2026,BR,Mobile,Ad Supported,C0081,The Dinosaurs,Documentary,109,3,1,3,0.0523
S16014,U1579,2/27/2026,AU,Mobile,Ad Supported,C0107,Beef,Action,85,3,1,2,0.1002
S16015,U0921,2/20/2026,US,Mobile,Ad Supported,C0046,Emily in Paris,Reality,64,6,1,6,0.2575
S16016,U1386,2/10/2026,BR,TV,Ad Supported,C0040,Beef,Action,74,3,2,2,0.0742
S16017,U1906,2/23/2026,US,TV,Ad Supported,C0041,The Ranch,Comedy,142,8,2,6,0.1552
S16018,U0082,1/22/2026,US,Tablet,Ad Supported,C0139,The Night Agent,Action,59,3,1,2,0.1083
S16019,U0443,2/3/2026,US,Mobile,Ad Supported,C0073,Magic and Muscles,Drama,73,3,0,1,0.1288
S16020,U2267,2/4/2026,US,TV,Ad Supported,C0102,Supacell,Action,152,8,0,7,0.1657
S16021,U1239,3/4/2026,US,TV,Ad Supported,C0029,A Man on the Inside,Comedy,78,5,2,5,0.2037
S16022,U0786,2/22/2026,AU,TV,Ad Supported,C0078,KPop Demon Hunters,Action,83,6,1,5,0.0976
S16023,U0391,1/13/2026,US,TV,Ad Supported,C0080,BoJack Horseman,Comedy,159,5,2,3,0.0828
S16024,U0025,2/21/2026,CA,TV,Ad Supported,C0044,BoJack Horseman,Comedy,80,3,0,1,0.0483
S16025,U1889,2/14/2026,US,Mobile,Ad Supported,C0146,The Dinosaurs,Documentary,117,3,1,1,0.0651
S16026,U1094,3/9/2026,AU,Web,Ad Supported,C0039,Boyfriend on Demand,Comedy,92,4,1,4,0.1385
S16027,U0195,3/8/2026,US,Mobile,Ad Supported,C0044,Delicious in Dungeon,Action,40,1,1,0,0.0356
S16028,U0505,2/2/2026,BR,Tablet,Ad Supported,C0078,Queen of Tears,Action,30,4,1,2,0.0786
S16029,U0049,2/28/2026,US,Tablet,Ad Supported,C0138,Supacell,Action,63,6,0,5,0.2068
S16030,U1540,1/31/2026,US,TV,Ad Supported,C0104,The Night Agent,Action,86,5,0,4,0.119
S16031,U0086,3/5/2026,US,Mobile,Ad Supported,C0080,Atypical,Kids,100,4,2,3,0.1137
S16032,U2365,2/6/2026,US,Tablet,Ad Supported,C0089,Tires,Comedy,56,2,1,1,0.0833
S16033,U0188,3/1/2026,CA,Web,Ad Supported,C0136,The Ranch,Comedy,57,4,2,4,0.0625
S16034,U1890,1/30/2026,US,Mobile,Ad Supported,C0104,Trap House,Action,54,2,0,1,0.0663
S16035,U0679,3/6/2026,US,TV,Ad Supported,C0096,Ranma 1/2,Comedy,129,5,2,3,0.1244
S16036,U0551,2/18/2026,US,Web,Ad Supported,C0039,Ranma 1/2,Comedy,96,6,0,6,0.1537
S16037,U2164,3/8/2026,BR,TV,Ad Supported,C0052,The Ranch,Comedy,156,8,1,6,0.3394
S16038,U2391,3/10/2026,US,Mobile,Ad Supported,C0002,Supacell,Action,34,1,0,1,0.0405
S16039,U1218,1/12/2026,US,Mobile,Ad Supported,C0011,BoJack Horseman,Comedy,13,1,1,1,0.0274
S16040,U0057,3/11/2026,US,Mobile,Ad Supported,C0089,Magic and Muscles,Drama,102,4,2,4,0.1394
S16041,U2493,2/9/2026,US,Tablet,Ad Supported,C0134,BoJack Horseman,Comedy,90,4,1,3,0.0731
S16042,U2063,1/23/2026,UK,TV,Ad Supported,C0049,Tires,Comedy,89,6,0,5,0.2661
S16043,U1020,3/3/2026,AU,Tablet,Ad Supported,C0137,Lupin,Documentary,27,1,1,0,0.0245
S16044,U2476,2/3/2026,US,Mobile,Ad Supported,C0130,One Piece,Action,72,4,2,4,0.0624
S16045,U1697,1/25/2026,UK,TV,Ad Supported,C0118,Boyfriend on Demand,Comedy,140,5,0,4,0.1128
S16046,U0594,2/5/2026,US,TV,Ad Supported,C017,Sakamoto Days,Action,25,4,0,3,0.156
S16047,U2070,3/2/2026,AU,Web,Ad Supported,C0077,KPop Demon Hunters,Action,34,3,0,3,0.0548
S16048,U1708,1/12/2026,AU,Tablet,Ad Supported,C017,Sakamoto Days,Action,73,5,1,3,0.2174
S16049,U1803,2/5/2026,US,Web,Ad Supported,C0074,Ranma 1/2,Comedy,67,4,1,4,0.117
S16050,U0777,3/6/2026,US,TV,Ad Supported,C0109,Inside Job,Comedy,79,6,2,5,0.0901
S16051,U2332,3/5/2026,US,TV,Ad Supported,C0048,The Dinosaurs,Documentary,36,2,2,1,0.0524
S16052,U1423,2/2/2026,UK,TV,Ad Supported,C0059,The Dinosaurs,Documentary,43,4,0,2,0.154
S16053,U1907,2/6/2026,US,Mobile,Ad Supported,C0149,Brooklyn Nine-Nine,Reality,10,2,0,0,0.0862
S16054,U0239,1/23/2026,US,TV,Ad Supported,C0039,Lupin,Documentary,34,2,1,2,0.0858
S16055,U0998,1/22/2026,CA,TV,Ad Supported,C0053,Beef,Action,115,4,0,3,0.0695
S16056,U2240,1/28/2026,US,TV,Ad Supported,C0042,Supacell,Action,68,4,0,4,0.0855
S16057,U0353,2/25/2026,US,TV,Ad Supported,C0030,The Diplomat,Comedy,108,4,0,3,0.1753
S16058,U1206,1/29/2026,UK,Mobile,Ad Supported,C0068,Inside Job,Comedy,27,1,0,0,0.0262
S16059,U1898,1/21/2026,CA,Web,Ad Supported,C0143,The Diplomat,Comedy,64,5,1,3,0.1637
S16060,U1157,2/15/2026,UK,TV,Ad Supported,C017,Sakamoto Days,Action,59,4,1,2,0.158
S16061,U1906,3/6/2026,US,TV,Ad Supported,C0028,The Night Agent,Action,95,4,0,3,0.1435
S16062,U0677,1/29/2026,UK,Mobile,Ad Supported,C0061,Magic and Muscles,Drama,45,3,0,2,0.0925
S16063,U0705,1/22/2026,US,TV,Ad Supported,C0029,Vladimir,Comedy,70,4,2,4,0.0688
S16064,U1437,1/26/2026,US,TV,Ad Supported,C0084,Queen of Tears,Action,114,6,0,4,0.2207
S16065,U0933,3/8/2026,AU,TV,Ad Supported,C0090,Trap House,Action,112,6,1,4,0.2684
S16066,U0603,2/13/2026,US,TV,Ad Supported,C0089,Atypical,Kids,27,1,1,1,0.0304
S16067,U1494,2/1/2026,CA,Mobile,Ad Supported,C017,Sakamoto Days,Action,80,4,2,4,0.1119
S16068,U2264,3/10/2026,UK,Mobile,Ad Supported,C0028,Queen of Tears,Action,23,3,2,3,0.1256
S16069,U1349,3/13/2026,US,TV,Ad Supported,C0063,Seinfeld,Reality,179,6,0,6,0.232
S16070,U1513,3/13/2026,US,TV,Ad Supported,C0092,Tires,Comedy,166,5,2,5,0.1287
S16071,U1579,3/13/2026,UK,Mobile,Ad Supported,C0106,Magic and Muscles,Drama,101,6,1,4,0.2117
S16072,U1095,3/4/2026,AU,Mobile,Ad Supported,C0121,Beef,Action,32,1,0,0,0.0222
S16073,U0421,1/22/2026,US,TV,Ad Supported,C0033,Queen of Tears,Action,91,6,0,4,0.2015
S16074,U1784,2/8/2026,US,Tablet,Ad Supported,C0030,Seinfeld,Reality,24,2,2,2,0.0434
S16075,U0706,2/1/2026,US,TV,Ad Supported,C0098,Magic and Muscles,Drama,158,8,2,7,0.1888
S16076,U2478,1/12/2026,US,Tablet,Ad Supported,C0070,Derry Girls,Kids,29,4,2,4,0.0717
S16077,U0730,3/11/2026,US,TV,Ad Supported,C0062,Boyfriend on Demand,Comedy,114,4,2,4,0.1536
S16078,U1603,1/31/2026,AU,Mobile,Ad Supported,C0126,Boyfriend on Demand,Comedy,51,1,1,1,0.0447
S16079,U2114,2/27/2026,US,Mobile,Ad Supported,C0013,Beef,Action,74,6,0,4,0.2305
S16080,U0316,3/2/2026,BR,Web,Ad Supported,C0148,Boyfriend on Demand,Comedy,81,6,2,4,0.2623
S16081,U1202,2/19/2026,CA,Web,Ad Supported,C0098,The Ranch,Comedy,88,4,1,2,0.0985
S16082,U0042,2/2/2026,CA,TV,Ad Supported,C0126,Jurassic World Rebirth,Action,56,1,0,1,0.0224
